627965303
896381301
896381301
879604157
879604158
611169722
611170750
762165694
778942910
720222398
720222398
707181583
707178509
707190797
707137581
707141677
723919149
686162493
682951183
680817227
679797339
696559323
730114009
717532377
709736665
705476825
705476793
705624249
705584313
705561755
726008218
676791194
687280826
686240442
686248699
683012731
682943035
951381562
1001711898
997484570
991176730
958347290
941496666
945687386
415106778
413795034
1487602362
1487671994
1220289210
1218192058
1214014122
-934484310
-917721110
-909595846
-913589494
-912598262
-910492918
-911509237
-907326183
-907293400
-907361240
-915754984
-1955876600
-1958768359
-1977773525
-905141653
-900947221
-624123141
-607346023
-641089895
-1203127640
-1136031576
-1132885848
-1268151128
-1540651128
-1540775288
-1523865976
-1523929528
-1557485016
-1557288408
-1574135252
-1570403780
-1570339315
-1569799665
-1569930705
-1569930705
-1553173650
-1553195602
-1553135170
-1569781346
-1561457250
-1561445218
-1544670050
-1578159970
-454217570
-525519650
-525521906
-525522930
-408409074
1722377231
1990877452
2125095176
2120884488
1579687960
1496846376
1480137768
1484400697
419309595
414074910
418171150
418156303
410818061
404718284
438211212
438235804
438203068
438243756
449065133
449061039
444866794
428613674
411968522
416160778
408898570
408738106
408729882
408722190
425627150
1515095759
1515094669
1515094748
-632515852
-632511644
-624122580
-1697862612
-1702056924
-1701927884
-1701933035
-1700888537
-90275802
-88309658
-26442522
-30634754
-30566146
2116729054
1848289502
1865082958
791345487
757856525
762051869
761918783
762180918
745398566
745395494
745393526
753912694
753916486
753883847
1777294021
1794063047
2062499286
2053977318
-93571866
-76794650
-127189546
-118800698
-122996138
-122082698
-658818474
-1732691370
-1733808554
-1729614250
-2006436266
-2006444482
-2006444242
-2006436054
-1998052038
-2002115270
-2002047686
-2002249622
-1981282214
-1981282229
-1989592885
-2006304309
-2006310965
-1997848869
-1997834533
-1997932805
-1998014725
-1998014741
-1981237335
-1981246552
-1721199944
-1721133352
-1737777448
-1200899368
-1188316452
-1121207684
-1372864916
-1372932372
-1507151124
-1507150868
-1507212820
-1524052497
-1540503058
-1540425234
-1536263202
-1586858033
-1544850609
-1553436337
-1553452577
-1603784209
-1595333139
-1595196947
-1595254307
-1595254323
-1595147955
-1595082483
-1481843427
-1364396771
-1364397761
-1427279314
-1435696530
-1439890706
-1439886610
-366210578
-366734106
-345754394
1755593974
1756839158
680930502
679947462
679750854
952380615
994434501
440852421
449239943
449239943
449116599
440694959
440694959
440884415
960910751
969298911
952563583
952481327
952417839
952417087
969194303
960872255
994547487
994481759
973584095
973455071
973454079
973576557
977705005
977704997
977706036
973516804
973533188
973524996
973488181
957759543
945160510
954076158
951913470
951929854
951802714
956029770
972675402
997782794
981000507
978903337
979099688
979099688
974741612
974741868
974811512
962220376
947521353
955911114
955976650
956107482
2029611738
2029611738
1492680410
1505247834
1522057818
-625355926
-625385110
-621272981
-902291351
-920051379
-936766647
-932575653
-928380310
-928445702
-2002175270
-2002240822
-1998030134
-1981219190
-1964461174
-1964469877
-1968668503
-1897353048
-1897357144
-1893158744
-1943414616
-1943340872
-1943360840
-1809142120
-1804945784
-1779723576
-1779924472
-1788313064
-1805085144
-1335316952
-1339512280
-1339508164
-1607950628
-1607956820
-1591049555
-1573993795
-1573993841
-1574022521
-1574603859
-1574674003
-1570496151
-1569972181
-1595126725
-1595062245
-1594955509
-1594955509
-1595021045
-1595111157
-1578332917
-1561426679
-1561406647
-1569795251
-1305587107
-1305578907
-1301384667
-1242942683
-1264045724
-1129834140
-1129818004
-1125558052
-1125451572
-1108674356
-1100284468
-1100107315
-1368607777
-1368607762
-1368591442
-1367542866
-1434688082
-1438765946
-1438765946
-1438701386
-344192858
-377812762
-370537418
1776958486
1778003206
1777872646
695740166
693643207
962093462
961106358
969659318
969905078
969913238
969782662
969719118
969193742
970373391
1039575311
2108856589
2146602269
2121368637
2115010573
2115022861
2132013085
1830215725
1813409901
1817593327
748031983
750194415
750061262
771565518
2138843086
2134652383
2134718447
2105092079
2109437679
2109437679
2107241167
2107171535
2107155279
2111349119
2111479903
2103361631
2103428207
2098549999
2132225518
2132155886
-552202246
-545976374
-537577782
-542035206
-544140678
-544136614
-812637622
-846191745
-846192273
-862902915
-858716835
-859748869
-868132999
-866977959
-984427687
-984513672
-984575112
-951016616
1192276824
1175565176
1174582216
1175647176
1192417241
1196640235
1439921642
1439913402
1440171434
-707440134
-707468838
-706944677
-706961064
-721574088
-721443272
-729956808
-713251272
-715282920
-715214264
-680082856
-680082711
-1820933143
-1820928535
-747286037
-747351573
-780914229
-780848310
-780856550
-780839637
-780702613
-1846154135
-1846241175
-1846244232
-1812490936
-1812491704
-1812491767
-738807269
-1762221526
-1770655122
-1770761874
-1774972690
-1758128930
-1758063426
-1806287714
-724161394
-724163186
-726263874
-592112994
-592416114
-571452466
-537857154
-806295698
-814717090
1601251166
1529947518
1530078558
1494355038
1498549310
1507003439
1540711453
1540744204
1515495484
1515495548
1511367132
1511494028
1514443181
1522837421
1522853871
1539766255
1505941358
2026033966
2018951998
2086111039
2018884895
2031467535
2063907853
2047124493
2047713292
2047799308
2114895884
2132689005
2082341229
1014891373
1019086463
1019154043
1019024986
1023158026
1031546634
1060902682
1060443994
1064589051
901039851
901023467
